title,current price,full day fee,fluctuation rate,face value,market cap,number of listed shares,foreigner ratio,trading volume,PER,ROE
세하,"1,230",18,-1.44%,"1,000","57,563",708,0.42,"57,241",31.54,2.27
한익스프레스,"5,890",120,-2.00%,500,"12,000",707,2.57,"35,692",10.16,8.01
신한 WTI원유 선물 ETN(H),"7,050",115,-1.61%,0,"10,000",705,0.00,"439,439",N/A,N/A
KODEX 바이오,"8,550",65,-0.75%,0,"8,240",705,0.27,"1,507,793",N/A,N/A
대우부품,"1,469",30,-2.00%,500,"47,646",700,1.37,"125,260",-7.98,-28.85
TIGER 미국S&P500TR(H),"10,215",5,+0.05%,0,"6,850",700,0.80,"84,576",N/A,N/A
신한 인버스 2X WTI원유 선물 ETN(H),110,0,0.00%,0,"633,000",696,0.00,"1,052,889",N/A,N/A
KODEX 한국대만IT프리미어,"17,805",65,-0.36%,0,"3,900",694,0.00,"4,407",N/A,N/A
TRUE S&P500 선물 ETN,"13,885",175,+1.28%,0,"5,000",694,0.00,3,N/A,N/A
TIGER 200 중공업,"3,235",25,-0.77%,0,"21,460",694,0.44,"565,532",N/A,N/A
KBSTAR 고배당,"11,930",10,-0.08%,0,"5,800",692,0.09,"5,062",N/A,N/A
상신브레이크,"3,210",130,-3.89%,500,"21,471",689,1.58,"124,615",97.27,0.39
TIGER 국고채30년스트립액티브,"49,285",125,-0.25%,0,"1,382",681,0.87,"62,909",N/A,N/A
KBSTAR 비메모리반도체액티브,"8,960",170,-1.86%,0,"7,540",676,0.00,"337,985",N/A,N/A
메타랩스,"2,710",5,+0.18%,"2,500","24,905",675,0.00,"32,031",-13.16,-6.27
일진디스플,"1,310",27,-2.02%,500,"51,514",675,1.58,"213,040",-19.26,-16.46
TIGER 국채3년,"107,045",50,-0.05%,0,630,674,0.05,592,N/A,N/A
코오롱인더우,"24,350",50,-0.20%,"5,000","2,768",674,11.89,"6,226",4.10,N/A
KODEX 차이나2차전지MSCI(합성),"8,020",125,+1.58%,0,"8,400",674,0.89,"59,719",N/A,N/A
TIGER 화장품,"2,410",100,+4.33%,0,"27,930",673,0.14,"1,299,734",N/A,N/A
서원,"1,417",30,-2.07%,500,"47,475",673,1.80,"432,997",236.17,0.25
CS홀딩스,"58,100",600,-1.02%,"5,000","1,154",671,3.66,543,4.72,5.38
삼일씨엔에스,"5,200",70,-1.33%,"1,000","12,732",662,0.34,"14,838",-10.70,-2.28
쌍방울,252,2,-0.79%,500,"262,592",662,2.08,"4,939,618",-0.69,-52.32
씨아이테크,"1,425",22,-1.52%,500,"46,403",661,3.15,"1,137,648",-89.06,-1.30
인바이오젠,467,0,0.00%,500,"140,884",658,0.31,0,-0.30,-84.75
ACE KRX금현물,"12,160",55,+0.45%,0,"5,400",657,0.16,"34,563",N/A,N/A
TIGER 미국S&P500레버리지(합성 H),"25,500",25,-0.10%,0,"2,560",653,0.00,"7,187",N/A,N/A
핸즈코퍼레이션,"2,985",55,+1.88%,500,"21,863",653,0.23,"21,546",-0.89,-34.18
메리츠 블룸버그 -2X 천연가스 선물 ETN(H),"65,260","5,260",-7.46%,0,"1,000",653,0.00,707,N/A,N/A
TRUE 나스닥 100 ETN,"13,040",105,+0.81%,0,"5,000",652,0.00,"1,604",N/A,N/A
갤럭시아에스엠,"2,355",95,-3.88%,500,"27,550",649,2.58,"224,220",14.10,13.90
하나 블룸버그 -2X 천연가스 선물 ETN(H),"64,755","5,575",-7.93%,0,"1,000",648,0.00,"1,900",N/A,N/A
KR모터스,673,16,+2.44%,500,"96,138",647,45.45,"9,078,496",-9.75,-19.06
KODEX 차이나H레버리지(H),"2,275",15,-0.66%,0,"28,400",646,0.00,"322,470",N/A,N/A
TIGER 인도니프티50,"9,785",35,+0.36%,0,"6,600",646,0.00,"90,179",N/A,N/A
계양전기,"2,370",40,-1.66%,500,"27,223",645,2.85,"43,046",-3.28,-15.77
유한양행우,"54,600",300,-0.55%,"1,000","1,181",645,0.00,39,44.64,N/A
삼정펄프,"25,600",50,-0.19%,"5,000","2,500",640,3.05,659,-66.84,-0.45
HANARO e커머스,"11,610",50,-0.43%,0,"5,500",639,0.00,"3,533",N/A,N/A
모나미,"3,370",35,-1.03%,"1,000","18,897",637,2.70,"77,939",20.30,3.05
성보화학,"3,165",50,-1.56%,500,"20,020",634,0.64,"66,160",15.75,2.94
국보,593,15,-2.47%,500,"106,179",630,2.21,"592,366",-1.89,-64.68
ARIRANG 미국S&P500(H),"17,460",35,+0.20%,0,"3,600",629,0.13,"4,698",N/A,N/A
KODEX 미국달러선물인버스2X,"6,785",70,-1.02%,0,"9,250",628,0.01,"415,800",N/A,N/A
화천기계,"2,840",20,-0.70%,500,"22,000",625,8.07,"120,671",17.53,2.80
TIGER 미국필라델피아반도체레버리지(합성),"9,700",40,+0.41%,0,"6,440",625,0.09,"38,245",N/A,N/A
전방,"37,150","2,300",-5.83%,"5,000","1,680",624,0.38,"18,103",0.93,38.04
GS우,"34,850",200,-0.57%,"5,000","1,785",622,9.31,"1,984",1.54,N/A
TIGER 차이나HSCEI,"9,690",50,+0.52%,0,"6,400",620,0.62,"14,813",N/A,N/A
미래에셋 전기전자 Core5 ETN,"30,750",0,0.00%,0,"2,000",615,0.00,0,N/A,N/A
에쓰씨엔지니어링,"1,955",5,+0.26%,500,"31,249",611,1.91,"460,334",11.17,15.08
TIMEFOLIO Kstock액티브,"9,070",30,+0.33%,0,"6,700",608,0.00,"456,546",N/A,N/A
KODEX 건설,"3,645",10,-0.27%,0,"16,600",605,0.59,"1,022,186",N/A,N/A
동양피스톤,"4,590",50,-1.08%,500,"13,168",604,1.34,"51,090",23.18,2.25
유엔젤,"4,580",140,-2.97%,500,"13,195",604,6.30,"138,901",27.43,4.16
KBSTAR 국고채3년선물인버스,"105,235",90,+0.09%,0,573,603,0.00,3,N/A,N/A
대신 S&P 인버스 2X 천연가스 선물 ETN,"59,855","4,245",-6.62%,0,"1,000",599,0.00,252,N/A,N/A
TIGER 코스닥150 레버리지,"13,175",120,-0.90%,0,"4,500",593,6.86,"54,472",N/A,N/A
아센디오,700,2,-0.28%,500,"84,591",592,0.00,"51,486",-3.35,-43.42
KB Wise 분할매매 ETN,"9,865",0,0.00%,0,"6,000",592,0.00,0,N/A,N/A
KBSTAR 중기우량회사채,"104,360",0,0.00%,0,567,592,0.00,199,N/A,N/A
KBSTAR Fn컨택트대표,"8,570",85,+1.00%,0,"6,880",590,0.00,"5,813",N/A,N/A
SG글로벌,"1,309",4,+0.31%,500,"44,964",589,1.80,"110,667",-24.24,-2.00
ACE 미국고배당S&P,"10,700",90,+0.85%,0,"5,500",588,0.00,"415,620",N/A,N/A
HANARO 글로벌럭셔리S&P(합성),"19,535",115,-0.59%,0,"3,010",588,0.24,"11,883",N/A,N/A
영화금속,"1,098",16,-1.44%,500,"53,395",586,1.11,"191,273",122.00,0.76
SJM,"3,750",120,-3.10%,500,"15,605",585,12.30,"61,426",11.87,2.81
더메디팜,690,123,+21.69%,500,"84,705",584,1.14,"14,651,398",-1.36,-45.33
미래에셋증권우,"4,115",25,-0.60%,"5,000","14,076",579,0.49,"12,191",4.96,N/A
IHQ,239,0,0.00%,500,"242,296",579,3.21,0,-0.40,-114.46
TIGER 차이나바이오테크SOLACTIVE,"7,950",40,-0.50%,0,"7,280",579,0.89,"19,664",N/A,N/A
우신시스템,"3,140",95,-2.94%,500,"18,314",575,2.47,"102,746",20.79,3.11
QV 코스닥 150 ETN,"14,375",40,+0.28%,0,"4,000",575,0.00,2,N/A,N/A
대림B&Co,"3,425",30,-0.87%,"1,000","16,672",571,1.59,"13,103",-71.35,-0.51
대신 인버스 천연가스 선물 ETN(H),"7,130",245,-3.32%,0,"8,000",570,0.00,"4,281",N/A,N/A
화인베스틸,"1,911",18,-0.93%,500,"29,782",569,1.67,"37,643",-21.97,-3.30
KBSTAR 금융채액티브,"101,685",85,-0.08%,0,558,567,0.00,27,N/A,N/A
TIGER 유로스탁스50(합성 H),"15,300",5,+0.03%,0,"3,700",566,0.12,"5,631",N/A,N/A
부국증권우,"18,800",100,+0.53%,"5,000","3,000",564,12.38,"3,323",5.94,N/A
미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),"22,475",220,+0.99%,0,"2,500",562,0.00,488,N/A,N/A
이화산업,"19,890","4,590",+30.00%,"5,000","2,800",557,0.29,"119,287","1,046.84",0.04
TIGER KEDI혁신기업ESG30,"10,485",65,-0.62%,0,"5,300",556,4.64,"53,303",N/A,N/A
MH에탄올,"7,460",70,-0.93%,500,"7,379",550,0.39,"9,358",11.04,7.71
세원이앤씨,254,0,0.00%,500,"215,901",548,5.00,0,-0.51,-51.17
KBSTAR 대형고배당10TR,"15,445",105,-0.68%,0,"3,550",548,0.00,"2,460",N/A,N/A
키움 미국달러선물 ETN,"10,950",0,0.00%,0,"5,000",548,0.00,0,N/A,N/A
현대건설우,"51,900",700,-1.33%,"5,000","1,055",547,4.94,"2,451",14.27,N/A
한국전자홀딩스,"1,165",15,-1.27%,500,"46,803",545,4.22,"135,379",3.37,12.01
KODEX Fn성장,"14,610",55,-0.38%,0,"3,700",541,0.00,74,N/A,N/A
선도전기,"3,000",0,0.00%,500,"18,000",540,5.49,0,-2.71,-28.99
평화홀딩스,"3,660",165,-4.31%,500,"14,625",535,15.56,"138,388",-3.81,-14.93
대림통상,"3,510",60,-1.68%,"1,000","15,225",534,0.78,"5,798",14.10,4.87
KODEX 200미국채혼합,"12,370",0,0.00%,0,"4,320",534,0.36,"28,948",N/A,N/A
TIGER 코스닥150선물인버스,"4,000",25,+0.63%,0,"13,350",534,1.05,"393,461",N/A,N/A
롯데칠성우,"68,700",200,-0.29%,500,775,533,7.53,876,5.38,N/A
HANARO 32-10 국고채액티브,"53,095",40,-0.08%,0,"1,000",531,0.10,"1,638",N/A,N/A
진양폴리,"5,300",180,-3.28%,500,"10,000",530,0.57,"1,081,158",15.19,11.61
KB 인버스 천연가스 선물 ETN,"11,730",355,-2.94%,0,"4,500",528,0.00,"11,384",N/A,N/A
진양화학,"3,340",95,+2.93%,500,"15,800",528,0.75,"90,922",-41.75,-3.70
원림,"22,950",500,-2.13%,"5,000","2,298",527,2.09,"38,941",7.33,6.53
미래에셋 레버리지 코스피200 선물 ETN,"26,275",210,-0.79%,0,"2,000",526,0.00,"20,641",N/A,N/A
동일제강,"2,550",0,0.00%,500,"20,300",518,2.53,"119,692",15.45,2.15
TIGER 미국나스닥100커버드콜(합성),"9,950",50,+0.51%,0,"5,200",517,0.44,"72,926",N/A,N/A
키움 코스피 200 ETN,"10,325",5,-0.05%,0,"5,000",516,0.00,"25,000",N/A,N/A
DL이앤씨2우(전환),"24,150",300,+1.26%,"5,000","2,112",510,5.34,"5,961",2.51,N/A
TRUE 인버스 2X 나스닥 100 ETN,"1,700",15,+0.89%,0,"30,000",510,0.04,"96,711",N/A,N/A
히어로즈 종합채권(AA-이상)액티브,"99,985",80,-0.08%,0,510,510,0.00,5,N/A,N/A
ARIRANG ESG가치주액티브,"8,075",45,-0.55%,0,"6,300",509,0.00,427,N/A,N/A
KODEX 미국달러SOFR금리액티브(합성),"10,170",55,+0.54%,0,"5,000",508,0.00,"224,703",N/A,N/A
DL우,"29,950",50,+0.17%,"5,000","1,686",505,6.85,"2,106",11.18,N/A
KODEX WTI원유선물인버스(H),"4,630",60,+1.31%,0,"10,875",504,0.00,"362,622",N/A,N/A
KODEX 차이나H,"16,970",20,-0.12%,0,"2,950",501,27.75,"4,867",N/A,N/A
남양유업우,"300,000","1,000",-0.33%,"5,000",167,500,51.56,110,-3.39,N/A
SJM홀딩스,"3,335",5,-0.15%,500,"14,934",498,5.74,"20,564",29.00,1.15
HANARO Fn K-뉴딜디지털플러스,"9,815",105,-1.06%,0,"5,050",496,0.00,"3,245",N/A,N/A
TIGER 테슬라채권혼합Fn,"10,400",20,-0.19%,0,"4,750",494,0.67,"33,654",N/A,N/A
페이퍼코리아,"1,036",18,-1.71%,500,"47,567",493,0.71,"61,356",-25.90,-3.42
세기상사,"8,860",20,-0.23%,500,"5,559",493,1.68,"7,016",-33.43,-5.63
KODEX 차이나과창판STAR50(합성),"8,910",15,+0.17%,0,"5,500",490,0.00,"2,731",N/A,N/A
미래아이앤지,350,0,0.00%,100,"139,418",488,3.17,0,-15.22,N/A
KODEX K-신재생에너지액티브,"14,975",125,+0.84%,0,"3,250",487,2.73,"94,517",N/A,N/A
키움 코스닥 150 ETN,"12,075",0,0.00%,0,"4,000",483,0.00,0,N/A,N/A
ACE 미국30년국채액티브(H),"9,850",115,-1.15%,0,"4,900",483,0.00,"680,809",N/A,N/A
QV 레버리지 S&P500 ETN,"24,085",305,+1.28%,0,"2,000",482,0.00,2,N/A,N/A
케이탑리츠,999,6,-0.60%,"1,000","48,061",480,15.02,"877,164",4.78,11.11
TIGER 레버리지,"15,955",85,-0.53%,0,"3,000",479,10.90,"18,440",N/A,N/A
삼성 코스닥 150 ETN,"9,565",10,+0.10%,0,"5,000",478,0.00,2,N/A,N/A
TIGER 글로벌BBIG액티브,"10,255",45,+0.44%,0,"4,660",478,0.00,"6,481",N/A,N/A
청호ICT,"2,490",0,0.00%,500,"19,162",477,1.51,0,-9.69,-20.57
태원물산,"6,220",220,+3.67%,500,"7,600",473,2.21,"102,282",-34.75,-4.47
KODEX 헬스케어,"12,420",255,-2.01%,0,"3,800",472,0.00,"75,955",N/A,N/A
KODEX 코스피TR,"12,385",60,-0.48%,0,"3,800",471,0.01,"128,699",N/A,N/A
우진아이엔에스,"6,170",70,-1.12%,500,"7,622",470,2.12,"4,145",-14.15,-3.49
TIGER 글로벌클라우드컴퓨팅INDXX,"8,430",165,+2.00%,0,"5,560",469,0.76,"9,587",N/A,N/A
KODEX K-로봇액티브,"12,855",220,-1.68%,0,"3,600",463,0.00,"217,496",N/A,N/A
호텔신라우,"61,500","1,200",+1.99%,"5,000",752,462,2.02,"2,700",-49.04,N/A
ACE 인도네시아MSCI(합성),"11,200",90,+0.81%,0,"4,100",459,0.00,"10,465",N/A,N/A
에셋플러스 글로벌플랫폼액티브,"6,115",0,0.00%,0,"7,500",459,0.14,"7,431",N/A,N/A
ACE 단기채권알파액티브,"102,440",5,0.00%,0,447,458,0.00,296,N/A,N/A
KODEX 아시아달러채권SRI플러스액티브,"50,740",150,+0.30%,0,900,457,0.00,15,N/A,N/A
ACE 글로벌반도체TOP4 Plus SOLACTIVE,"12,240",95,-0.77%,0,"3,700",453,0.05,"30,334",N/A,N/A
바다로19호,"2,965",10,-0.34%,"5,000","15,200",451,0.90,"16,609",3.99,24.64
KODEX 미국S&P500배당귀족커버드콜(합성 H),"9,180",10,+0.11%,0,"4,900",450,0.23,"8,597",N/A,N/A
TIGER 인버스,"5,110",15,+0.29%,0,"8,800",450,7.07,"901,920",N/A,N/A
삼성 블룸버그 인버스 2X WTI원유 선물 ETN,"17,895",585,+3.38%,0,"2,500",447,0.00,"33,691",N/A,N/A
SOL 미국S&P500,"11,375",65,+0.57%,0,"3,900",444,0.04,"22,231",N/A,N/A
KODEX 철강,"10,010",95,-0.94%,0,"4,410",441,0.17,"266,588",N/A,N/A
동원금속,936,21,-2.19%,500,"46,755",438,3.25,"217,737",2.21,48.51
삼성 레버리지 은 선물 ETN(H),"14,575",460,-3.06%,0,"3,000",437,0.00,"16,495",N/A,N/A
세우글로벌,"1,518",33,-2.13%,500,"28,705",436,4.15,"94,930",28.64,3.39
SOL 국고채10년,"104,700",190,-0.18%,0,415,434,0.01,"1,341",N/A,N/A
DL이앤씨우,"20,500",50,+0.24%,"5,000","2,114",433,5.31,"2,268",2.13,N/A
TRUE 코스피 200 ETN,"8,595",40,+0.47%,0,"5,000",430,0.00,2,N/A,N/A
파워 200,"34,280",120,-0.35%,0,"1,250",428,0.00,95,N/A,N/A
삼성 코스피 200 ETN,"8,525",35,-0.41%,0,"5,000",426,0.00,"25,951",N/A,N/A
삼성 미국 대형 성장주 ETN,"21,195",130,+0.62%,0,"2,000",424,0.00,2,N/A,N/A
에넥스,703,12,-1.68%,500,"59,992",422,1.02,"164,210",-1.80,-42.38
비비안,"1,415",13,-0.91%,500,"29,794",422,1.99,"148,685",-5.24,-8.06
참엔지니어링,716,6,-0.83%,500,"58,867",421,2.74,"211,917",-19.89,-2.71
동양고속,"14,540",50,-0.34%,"5,000","2,896",421,0.32,"1,682",-3.29,-16.07
WISCOM,"2,745",5,-0.18%,500,"15,326",421,1.65,"130,601",-5.67,-6.38
유화증권우,"2,405",15,-0.62%,"1,000","17,476",420,0.00,"1,042",42.19,N/A
TIGER 퓨처모빌리티액티브,"11,000",80,-0.72%,0,"3,820",420,0.27,"9,882",N/A,N/A
SOL KIS단기통안채,"103,225",10,+0.01%,0,406,419,0.00,201,N/A,N/A
미래에셋 인버스 2X 원유선물혼합 ETN(H),"16,690",435,+2.68%,0,"2,500",417,0.00,"67,186",N/A,N/A
신한 레버리지 금 선물 ETN,"20,815",160,-0.76%,0,"2,000",416,0.00,"5,391",N/A,N/A
TIGER 미국나스닥바이오,"20,560",245,+1.21%,0,"2,020",415,0.00,"6,327",N/A,N/A
ACE 삼성그룹섹터가중,"15,930",60,-0.38%,0,"2,600",414,0.02,"1,481",N/A,N/A
미래에셋 원자재 선물 ETN(H),"13,800",30,+0.22%,0,"3,000",414,0.00,82,N/A,N/A
한국주강,"3,650",230,-5.93%,500,"11,309",413,3.41,"466,078",24.01,5.95
KOSEF 통안채1년,"102,785",10,-0.01%,0,400,411,0.00,115,N/A,N/A
TBH글로벌,"1,961",28,-1.41%,500,"20,857",409,4.21,"49,057",8.31,N/A
SHD,"33,650",950,-2.75%,"5,000","1,215",409,1.03,"8,650",3.78,23.51
진도,"3,280",5,+0.15%,500,"12,448",408,2.63,"75,427",8.94,4.46
KODEX 증권,"6,375",10,+0.16%,0,"6,400",408,0.48,"64,917",N/A,N/A
KODEX 미국달러선물인버스,"8,640",35,-0.40%,0,"4,710",407,0.36,"56,307",N/A,N/A
윌비스,602,3,-0.50%,"1,000","67,236",405,3.37,"193,946",-4.33,-9.03
주연테크,682,6,-0.87%,200,"59,199",404,2.48,"197,972",-7.18,-12.91
동원수산,"8,650",40,-0.46%,"5,000","4,654",403,4.54,"25,340",6.51,10.36
TIGER KRX인터넷K-뉴딜,"4,165",100,-2.34%,0,"9,600",400,0.04,"160,713",N/A,N/A
SK디스커버리우,"29,150",200,-0.68%,"5,000","1,358",396,0.85,"8,055",1.39,N/A
한화갤러리아우,"13,470",980,-6.78%,500,"2,904",391,3.25,"308,848",N/A,N/A
미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,"12,805",10,-0.08%,0,"3,000",384,0.00,662,N/A,N/A
TIGER 미국나스닥100TR(H),"10,960",15,-0.14%,0,"3,500",384,3.96,"51,369",N/A,N/A
TRUE 코스피 양매도 3% OTM ETN,"7,670",0,0.00%,0,"5,000",384,0.00,0,N/A,N/A
형지엘리트,"1,229",3,-0.24%,500,"31,155",383,0.88,"74,748",5.66,12.63
KB 레버리지 S&P 500 선물 ETN(H),"9,510",35,+0.37%,0,"4,000",380,0.00,58,N/A,N/A
KBSTAR 게임테마,"11,355",165,-1.43%,0,"3,350",380,0.08,"7,993",N/A,N/A
KODEX 차이나심천ChiNext(합성),"10,935",25,+0.23%,0,"3,459",378,1.39,"5,629",N/A,N/A
대신 레버리지 코스닥 150 선물 ETN,"37,475",0,0.00%,0,"1,000",375,0.00,0,N/A,N/A
하나 레버리지 코스닥150 선물 ETN,"37,465",25,+0.07%,0,"1,000",375,0.00,2,N/A,N/A
TRUE 레버리지 코스닥 150 선물 ETN,"37,390",205,-0.55%,0,"1,000",374,0.00,173,N/A,N/A
SOL 200 Top10,"8,665",80,-0.91%,0,"4,300",373,2.12,392,N/A,N/A
삼성 레버리지 코스닥150 선물 ETN,"37,190",195,-0.52%,0,"1,000",372,0.00,"1,116",N/A,N/A
경인전자,"23,650",350,-1.46%,"5,000","1,571",371,11.34,"2,541",13.72,4.38
두산퓨얼셀2우B,"12,420",20,-0.16%,100,"2,986",371,0.30,"4,454",264.26,N/A
삼성 미국 대형 성장주 ETN(H),"18,505",10,-0.05%,0,"2,000",370,0.00,5,N/A,N/A
세방우,"9,900",150,-1.49%,500,"3,689",365,11.93,"14,548",2.16,N/A
SUN&L,"2,895",15,+0.52%,"1,000","12,608",365,0.50,"7,663",-2.00,-11.08
신한 레버리지 S&P500 선물 ETN,"18,180",140,+0.78%,0,"2,000",364,0.00,372,N/A,N/A
KODEX 미국달러선물레버리지,"12,475",105,+0.85%,0,"2,910",363,0.00,"52,143",N/A,N/A
삼성 레버리지 China A50 선물 ETN(H),"36,265",695,+1.95%,0,"1,000",363,0.00,271,N/A,N/A
삼화전자,"2,985",15,-0.50%,"1,000","12,103",361,4.46,"13,607",-5.40,-45.31
삼성 미국 대형 가치주 ETN,"18,060",0,0.00%,0,"2,000",361,0.00,0,N/A,N/A
신한 구리 선물 ETN(H),"18,000",205,-1.13%,0,"2,000",360,0.00,42,N/A,N/A
삼성 레버리지 나스닥 100 ETN(H),"9,000",35,-0.39%,0,"4,000",360,0.00,"136,498",N/A,N/A
KODEX IT,"17,995",45,+0.25%,0,"2,000",360,0.00,"5,990",N/A,N/A
TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,"17,945",620,+3.58%,0,"2,000",359,0.00,"5,817",N/A,N/A
KODEX KRX기후변화솔루션,"12,705",70,+0.55%,0,"2,800",356,0.00,"2,623",N/A,N/A
부산주공,486,0,0.00%,500,"72,929",354,4.72,0,-4.08,-35.10
제이준코스메틱,"7,900",110,+1.41%,500,"4,485",354,0.48,"18,904",-1.40,-42.29
삼성 블룸버그 레버리지 WTI원유 선물 ETN,"14,115",380,-2.62%,0,"2,500",353,0.00,"64,768",N/A,N/A
KB 천연가스 선물 ETN(H),"7,045",195,+2.85%,0,"5,000",352,0.00,"251,965",N/A,N/A
신풍,"1,004",6,-0.59%,500,"34,959",351,0.87,"51,367",-4.65,-8.89
대교우B,"1,800",2,-0.11%,500,"19,427",350,2.92,"32,601",-1.40,N/A
대신 인버스 2X 알루미늄 선물 ETN(H),"34,745",90,-0.26%,0,"1,000",347,0.00,1,N/A,N/A
TIGER 탄소효율그린뉴딜,"8,470",10,-0.12%,0,"4,100",347,0.00,"5,992",N/A,N/A
KODEX 미국배당프리미엄액티브,"10,195",55,+0.54%,0,"3,400",347,0.25,"134,751",N/A,N/A
KOSEF 미국달러선물,"14,180",60,+0.42%,0,"2,440",346,0.37,"1,042",N/A,N/A
TIGER 차이나클린에너지SOLACTIVE,"8,370",170,+2.07%,0,"4,120",345,0.81,"19,892",N/A,N/A
유안타증권우,"2,660",40,-1.48%,"5,000","12,912",343,0.38,"15,015",12.55,N/A
QV 코스피 200 ETN,"34,300",195,+0.57%,0,"1,000",343,0.00,2,N/A,N/A
TIGER 미국S&P500배당귀족,"10,360",125,+1.22%,0,"3,300",342,3.06,"48,267",N/A,N/A
QV S&P500 버퍼10% 9월 ETN,"11,330",0,0.00%,0,"3,000",340,0.00,0,N/A,N/A
삼성 레버리지 금 선물 ETN(H),"33,895",405,-1.18%,0,"1,000",339,0.00,"59,486",N/A,N/A
대신343 K200,"33,860",170,-0.50%,0,"1,000",339,0.00,"2,506",N/A,N/A
QV S&P500 VIX S/T 선물 ETN D,"16,890",225,-1.31%,0,"2,000",338,0.00,618,N/A,N/A
한성기업,"5,430",40,+0.74%,"5,000","6,210",337,2.45,"15,841",23.82,2.92
HANARO 200선물레버리지,"18,155",95,-0.52%,0,"1,850",336,0.00,362,N/A,N/A
성문전자,"1,718",32,-1.83%,500,"19,487",335,1.56,"27,624",16.84,6.56
카프로,830,153,+22.60%,500,"40,000",332,4.41,"8,128,883",-0.18,-244.03
HANARO 단기채권액티브,"102,880",0,0.00%,0,322,331,0.00,9,N/A,N/A
하나 레버리지 콩 선물 ETN(H),"33,035",0,0.00%,0,"1,000",330,0.00,0,N/A,N/A
KB 레버리지 나스닥 100 ETN,"10,915",30,+0.28%,0,"3,000",327,0.00,"10,705",N/A,N/A
QV 블룸버그 -2X 천연가스 선물 ETN(H),"65,290","5,065",-7.20%,0,500,326,0.00,26,N/A,N/A
KOSEF 국고채3년,"108,785",80,-0.07%,0,300,326,0.01,233,N/A,N/A
신한 레버리지 다우존스지수 선물 ETN(H),"32,620",125,+0.38%,0,"1,000",326,0.00,17,N/A,N/A
BYC우,"151,200",600,-0.40%,"5,000",215,326,0.00,43,3.60,N/A
KODEX 유럽탄소배출권선물ICE(H),"14,215",145,-1.01%,0,"2,290",326,0.84,"24,785",N/A,N/A
TIGER 원유선물Enhanced(H),"4,480",45,-0.99%,0,"7,250",325,0.44,"64,498",N/A,N/A
KODEX 200ESG,"12,420",65,-0.52%,0,"2,600",323,0.00,75,N/A,N/A
대한항공우,"28,900",200,+0.70%,"5,000","1,111",321,1.23,"1,564",6.02,N/A
삼성 미국 대형 가치주 ETN(H),"16,040",140,+0.88%,0,"2,000",321,0.00,5,N/A,N/A
롯데지주우,"39,750",650,-1.61%,200,806,320,0.38,"1,451",24.63,N/A
삼성 China A50 선물 ETN(H),"15,980",100,+0.63%,0,"2,000",320,0.00,10,N/A,N/A
미래에셋 중국 심천 100 ETN,"15,955",0,0.00%,0,"2,000",319,0.00,0,N/A,N/A
미래에셋 에너지화학 Core5 ETN,"15,955",0,0.00%,0,"2,000",319,0.00,0,N/A,N/A
KODEX 차이나A50,"19,900",255,+1.30%,0,"1,600",318,0.00,"1,755",N/A,N/A
모두투어리츠,"4,060",150,+3.84%,"5,000","7,827",318,0.12,"170,514",3.03,N/A
KOSEF 릭소글로벌퓨처모빌리티MSCI,"9,330",80,+0.86%,0,"3,400",317,0.00,"1,308",N/A,N/A
KODEX 미디어&엔터테인먼트,"13,790",165,-1.18%,0,"2,300",317,0.02,"56,513",N/A,N/A
TIGER 미국나스닥100레버리지(합성),"9,300",70,+0.76%,0,"3,400",316,5.23,"57,708",N/A,N/A
메리츠 3X 레버리지 국채30년 ETN,"52,655",325,-0.61%,0,600,316,1.19,"6,759",N/A,N/A
TIGER 200 헬스케어,"17,140",305,-1.75%,0,"1,840",315,0.20,"30,611",N/A,N/A
TIGER 리츠부동산인프라채권TR KIS,"4,775",15,-0.31%,0,"6,600",315,0.00,"1,413",N/A,N/A
TIGER KRX기후변화솔루션,"12,785",105,+0.83%,0,"2,450",313,0.00,"3,921",N/A,N/A
TIGER S&P글로벌헬스케어(합성),"20,505",80,-0.39%,0,"1,520",312,0.00,"2,313",N/A,N/A
HANARO Fn전기&수소차,"9,865",80,-0.80%,0,"3,150",311,0.00,"21,579",N/A,N/A
TIGER 200IT레버리지,"38,500",110,-0.28%,0,800,308,0.00,"5,609",N/A,N/A
KBSTAR 국채선물5년추종인버스,"53,975",130,+0.24%,0,570,308,0.00,5,N/A,N/A
TIGER 골드선물(H),"13,980",70,-0.50%,0,"2,200",308,0.26,"23,766",N/A,N/A
미래에셋 레버리지 옥수수 선물 ETN,"30,755",905,+3.03%,0,"1,000",308,0.00,232,N/A,N/A
이스타코,716,10,-1.38%,500,"42,852",307,1.03,"100,371",-6.12,-10.50
한솔PNS,"1,494",3,-0.20%,500,"20,493",306,1.74,"52,615",16.24,4.02
TIGER 삼성그룹펀더멘털,"11,100",120,-1.07%,0,"2,740",304,0.08,"17,202",N/A,N/A
KBSTAR 중장기국공채액티브,"101,550",10,-0.01%,0,299,304,0.00,13,N/A,N/A
TIGER Fn신재생에너지,"10,825",75,-0.69%,0,"2,800",303,0.20,"86,031",N/A,N/A
한국ANKOR유전,429,40,-8.53%,0,"70,020",300,0.00,"47,960,991",N/A,N/A
신한 금 선물 ETN(H),"14,950",95,-0.63%,0,"2,000",299,0.00,"9,154",N/A,N/A
